Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,cluster
2932,36,Female,Jewelry,Accessories,4,Alabama,M,Magenta,Fall,4,No,Cash,2-Day Shipping,No,No,49,Credit Card,Bi-Weekly,0
2933,65,Female,Backpack,Accessories,3,Alaska,L,Black,Spring,3,No,Credit Card,Express,No,No,3,PayPal,Quarterly,2
2934,27,Female,Hat,Accessories,3,Illinois,M,Brown,Summer,3,No,Credit Card,Standard,No,No,28,Venmo,Monthly,0
2935,38,Female,Gloves,Accessories,4,Idaho,M,Orange,Fall,4,No,Bank Transfer,Next Day Air,No,No,41,Bank Transfer,Quarterly,0
2936,58,Female,Sneakers,Footwear,4,North Carolina,XL,Gray,Spring,4,No,Debit Card,Standard,No,No,11,Venmo,Weekly,2
2937,31,Female,Skirt,Clothing,3,Washington,M,White,Spring,3,No,Debit Card,Express,No,No,46,PayPal,Weekly,0
2938,28,Female,Handbag,Accessories,4,West Virginia,M,White,Spring,4,No,Debit Card,2-Day Shipping,No,No,15,Credit Card,Weekly,0
2939,28,Female,Sunglasses,Accessories,3,Maine,M,Violet,Fall,3,No,Cash,Standard,No,No,15,Cash,Monthly,0
2940,32,Female,Sweater,Clothing,4,Kentucky,M,Beige,Winter,4,No,PayPal,Express,No,No,34,Venmo,Weekly,0
2941,61,Female,Handbag,Accessories,4,Massachusetts,L,Beige,Summer,4,No,Venmo,Next Day Air,No,No,13,Cash,Monthly,2
2942,38,Female,Skirt,Clothing,3,Pennsylvania,L,Purple,Spring,3,No,Bank Transfer,Free Shipping,No,No,27,PayPal,Monthly,0
2943,54,Female,Socks,Clothing,2,Hawaii,M,Brown,Summer,2,No,Cash,Free Shipping,No,No,37,Bank Transfer,Weekly,1
2944,29,Female,Shirt,Clothing,3,Virginia,M,Orange,Spring,3,No,Debit Card,Standard,No,No,37,Credit Card,Monthly,0
2945,50,Female,Sneakers,Footwear,3,New York,XL,Cyan,Summer,3,No,Cash,Free Shipping,No,No,4,Venmo,Every 3 Months,2
2946,32,Female,Belt,Accessories,4,Delaware,M,Charcoal,Summer,4,No,Venmo,Free Shipping,No,No,1,Credit Card,Every 3 Months,0
2947,38,Female,Pants,Clothing,2,Hawaii,L,Purple,Spring,2,No,Credit Card,Free Shipping,No,No,29,Bank Transfer,Quarterly,1
2948,52,Female,Jewelry,Accessories,4,Nebraska,L,Peach,Spring,4,No,Venmo,Standard,No,No,50,Venmo,Annually,2
2949,61,Female,Pants,Clothing,3,Vermont,M,Violet,Winter,3,No,Credit Card,Standard,No,No,38,Debit Card,Bi-Weekly,2
2950,25,Female,Jewelry,Accessories,3,Iowa,M,Peach,Spring,3,No,Credit Card,Store Pickup,No,No,15,PayPal,Annually,0
2951,22,Female,Jeans,Clothing,4,Iowa,S,Maroon,Winter,4,No,Bank Transfer,2-Day Shipping,No,No,44,Debit Card,Every 3 Months,0
2952,47,Female,Scarf,Accessories,4,Arkansas,L,Maroon,Fall,4,No,Credit Card,Free Shipping,No,No,14,Cash,Weekly,2
2953,50,Female,Belt,Accessories,4,Alabama,M,Peach,Spring,4,No,PayPal,Next Day Air,No,No,5,Debit Card,Monthly,2
2954,45,Female,Dress,Clothing,4,Maryland,M,Silver,Summer,4,No,PayPal,Next Day Air,No,No,11,Credit Card,Annually,0
2955,33,Female,T-shirt,Clothing,3,South Dakota,M,Indigo,Winter,3,No,PayPal,Express,No,No,15,Credit Card,Annually,0
2956,42,Female,Boots,Footwear,2,Vermont,M,Silver,Winter,2,No,Venmo,Free Shipping,No,No,46,Credit Card,Annually,1
2957,52,Female,Dress,Clothing,3,Montana,M,Olive,Fall,3,No,PayPal,Standard,No,No,30,Venmo,Monthly,2
2958,69,Female,Jewelry,Accessories,4,South Dakota,S,Gray,Fall,4,No,Cash,Standard,No,No,2,Cash,Annually,2
2959,55,Female,Skirt,Clothing,4,Ohio,M,Black,Summer,4,No,Venmo,Standard,No,No,28,PayPal,Monthly,2
2960,38,Female,Handbag,Accessories,4,Texas,L,Maroon,Summer,4,No,PayPal,Free Shipping,No,No,9,PayPal,Quarterly,0
2961,57,Female,Coat,Outerwear,3,Indiana,S,Olive,Spring,3,No,Venmo,Standard,No,No,47,Credit Card,Weekly,2
2962,33,Female,Hoodie,Clothing,2,New Hampshire,S,Gold,Fall,2,No,Credit Card,Free Shipping,No,No,21,Debit Card,Bi-Weekly,1
2963,57,Female,Pants,Clothing,4,California,L,Pink,Fall,4,No,PayPal,Express,No,No,42,Credit Card,Every 3 Months,2
2964,52,Female,Boots,Footwear,3,Maine,M,Brown,Spring,3,No,Debit Card,Free Shipping,No,No,28,Credit Card,Weekly,2
2965,44,Female,Coat,Outerwear,3,Ohio,S,White,Fall,3,No,Credit Card,2-Day Shipping,No,No,13,Venmo,Fortnightly,0
2966,48,Female,Scarf,Accessories,4,Delaware,M,Blue,Summer,4,No,Bank Transfer,Standard,No,No,25,PayPal,Fortnightly,2
2967,52,Female,Boots,Footwear,2,Oklahoma,L,Orange,Fall,2,No,Cash,Store Pickup,No,No,38,Debit Card,Every 3 Months,1
2968,34,Female,Sneakers,Footwear,3,Indiana,L,Silver,Summer,3,No,Cash,Free Shipping,No,No,40,Venmo,Annually,0
2969,26,Female,Sweater,Clothing,4,South Carolina,S,Gray,Fall,4,No,Cash,Express,No,No,25,Cash,Every 3 Months,0
2970,36,Female,Belt,Accessories,4,Vermont,S,Blue,Fall,4,No,Bank Transfer,Next Day Air,No,No,20,Cash,Every 3 Months,0
2971,24,Female,Jewelry,Accessories,3,Kansas,M,White,Winter,3,No,Bank Transfer,Free Shipping,No,No,44,Credit Card,Bi-Weekly,0
2972,30,Female,Handbag,Accessories,3,Utah,L,Yellow,Fall,3,No,Credit Card,Next Day Air,No,No,9,PayPal,Every 3 Months,0
2973,31,Female,Jacket,Outerwear,4,New York,S,Indigo,Fall,4,No,Venmo,Free Shipping,No,No,11,Venmo,Every 3 Months,0
2974,25,Female,Boots,Footwear,2,Indiana,M,Blue,Summer,2,No,PayPal,Store Pickup,No,No,3,Bank Transfer,Fortnightly,1
2975,57,Female,Sneakers,Footwear,4,Tennessee,XL,Peach,Summer,4,No,Cash,Store Pickup,No,No,34,Credit Card,Weekly,2
2976,61,Female,Scarf,Accessories,4,Georgia,XL,Lavender,Winter,4,No,PayPal,2-Day Shipping,No,No,48,Cash,Every 3 Months,2
2977,30,Female,Coat,Outerwear,2,Nebraska,M,Silver,Summer,2,No,Debit Card,Express,No,No,28,Cash,Fortnightly,1
2978,38,Female,Shorts,Clothing,3,Washington,L,Gold,Winter,3,No,PayPal,Standard,No,No,20,Venmo,Annually,0
2979,53,Female,Shorts,Clothing,3,Idaho,S,Cyan,Spring,3,No,Credit Card,Free Shipping,No,No,49,Bank Transfer,Fortnightly,2
2980,31,Female,Jeans,Clothing,2,Louisiana,L,Olive,Fall,2,No,PayPal,Next Day Air,No,No,14,PayPal,Weekly,1
2981,70,Female,Gloves,Accessories,4,New Jersey,L,Teal,Fall,4,No,Cash,2-Day Shipping,No,No,9,Bank Transfer,Monthly,2
2982,21,Female,Pants,Clothing,4,Delaware,L,Pink,Winter,4,No,PayPal,Standard,No,No,37,Venmo,Annually,0
2983,33,Female,Dress,Clothing,3,Wisconsin,M,Orange,Summer,3,No,Venmo,Store Pickup,No,No,4,Credit Card,Weekly,0
2984,60,Female,Pants,Clothing,2,West Virginia,M,Charcoal,Winter,2,No,Venmo,2-Day Shipping,No,No,1,Credit Card,Quarterly,1
2985,45,Female,Gloves,Accessories,4,Texas,L,Red,Spring,4,No,PayPal,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly,2
2986,46,Female,Belt,Accessories,3,Hawaii,S,Teal,Summer,3,No,Venmo,Express,No,No,21,Cash,Bi-Weekly,2
2987,62,Female,Belt,Accessories,3,Arizona,S,Silver,Summer,3,No,Credit Card,2-Day Shipping,No,No,16,Credit Card,Monthly,2
2988,63,Female,Skirt,Clothing,2,Louisiana,L,Black,Winter,2,No,Debit Card,Store Pickup,No,No,42,Cash,Monthly,1
2989,69,Female,Socks,Clothing,5,Nevada,S,Pink,Spring,5,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly,2
2990,46,Female,Belt,Accessories,4,Rhode Island,XL,Teal,Summer,4,No,Cash,2-Day Shipping,No,No,6,Credit Card,Weekly,0
2991,69,Female,Shirt,Clothing,4,Illinois,M,Teal,Fall,4,No,Venmo,Free Shipping,No,No,24,Venmo,Monthly,2
2992,66,Female,Dress,Clothing,3,Utah,L,Green,Summer,3,No,PayPal,Standard,No,No,7,PayPal,Bi-Weekly,2
2993,41,Female,Socks,Clothing,3,North Dakota,M,Charcoal,Spring,3,No,Bank Transfer,Store Pickup,No,No,25,Venmo,Weekly,0
2994,32,Female,Jacket,Outerwear,4,Kansas,L,Indigo,Spring,4,No,Bank Transfer,Free Shipping,No,No,18,Cash,Bi-Weekly,0
2995,69,Female,Sweater,Clothing,3,Nevada,S,White,Winter,3,No,Cash,Store Pickup,No,No,14,Bank Transfer,Quarterly,2
2996,29,Female,Jeans,Clothing,2,Virginia,M,Orange,Summer,2,No,Venmo,Standard,No,No,42,Debit Card,Bi-Weekly,1
2997,70,Female,Jewelry,Accessories,2,Utah,M,White,Spring,2,No,Credit Card,Express,No,No,6,Venmo,Every 3 Months,1
2998,41,Female,Sweater,Clothing,2,Idaho,S,Yellow,Spring,2,No,Venmo,Next Day Air,No,No,14,Venmo,Every 3 Months,1
2999,31,Female,Hoodie,Clothing,4,Alaska,M,Red,Summer,4,No,Venmo,Express,No,No,30,Debit Card,Quarterly,0
3000,31,Female,Sunglasses,Accessories,3,New Hampshire,S,Charcoal,Winter,3,No,Bank Transfer,Standard,No,No,10,Cash,Monthly,0
3001,57,Female,Sandals,Footwear,3,Ohio,M,Lavender,Winter,3,No,Cash,Express,No,No,7,PayPal,Weekly,2
3002,29,Female,Coat,Outerwear,4,Montana,L,Charcoal,Summer,4,No,Credit Card,Express,No,No,28,Credit Card,Quarterly,0
3003,70,Female,Belt,Accessories,3,Louisiana,M,Maroon,Fall,3,No,Cash,Next Day Air,No,No,19,Bank Transfer,Quarterly,2
3004,51,Female,Blouse,Clothing,2,Oregon,M,Brown,Fall,2,No,Venmo,Express,No,No,13,Credit Card,Every 3 Months,1
3005,45,Female,Skirt,Clothing,3,Arizona,M,Lavender,Winter,3,No,Venmo,Store Pickup,No,No,23,Venmo,Fortnightly,2
3006,18,Female,Shorts,Clothing,3,Alaska,XL,Brown,Spring,3,No,Bank Transfer,Express,No,No,5,Venmo,Weekly,0
3007,37,Female,Dress,Clothing,3,Utah,M,Olive,Summer,3,No,Venmo,Store Pickup,No,No,17,Venmo,Bi-Weekly,0
3008,23,Female,Sunglasses,Accessories,3,New York,L,Lavender,Winter,3,No,Debit Card,Next Day Air,No,No,31,Venmo,Weekly,0
3009,39,Female,Shoes,Footwear,4,New Mexico,M,Gold,Winter,4,No,Cash,Free Shipping,No,No,19,PayPal,Weekly,0
3010,62,Female,Belt,Accessories,4,Louisiana,M,Silver,Winter,4,No,Venmo,Free Shipping,No,No,8,Venmo,Fortnightly,2
3011,70,Female,Belt,Accessories,3,Ohio,M,Violet,Winter,3,No,Bank Transfer,Free Shipping,No,No,15,Credit Card,Annually,2
3012,20,Female,Belt,Accessories,3,Nevada,S,Brown,Summer,3,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Every 3 Months,0
3013,42,Female,Belt,Accessories,3,Idaho,M,Teal,Fall,3,No,Credit Card,Standard,No,No,16,PayPal,Annually,0
3014,41,Female,Skirt,Clothing,4,Arizona,L,Peach,Summer,4,No,Debit Card,Store Pickup,No,No,13,Cash,Monthly,0
3015,24,Female,T-shirt,Clothing,4,Utah,M,Maroon,Spring,4,No,Credit Card,Express,No,No,38,PayPal,Every 3 Months,0
3016,37,Female,Scarf,Accessories,2,Wyoming,XL,Lavender,Spring,2,No,Venmo,Express,No,No,27,Bank Transfer,Bi-Weekly,1
3017,30,Female,Blouse,Clothing,4,Indiana,L,Lavender,Summer,4,No,Credit Card,Store Pickup,No,No,31,Bank Transfer,Quarterly,0
3018,58,Female,Sunglasses,Accessories,3,Wisconsin,S,Purple,Summer,3,No,Bank Transfer,Next Day Air,No,No,24,Cash,Bi-Weekly,2
3019,43,Female,Boots,Footwear,3,Texas,M,Green,Summer,3,No,Debit Card,Free Shipping,No,No,21,Debit Card,Bi-Weekly,0
3020,19,Female,Jacket,Outerwear,3,Utah,M,Yellow,Winter,3,No,Venmo,2-Day Shipping,No,No,15,PayPal,Annually,0
3021,23,Female,Jeans,Clothing,2,Arkansas,S,Charcoal,Fall,2,No,Bank Transfer,Store Pickup,No,No,48,Venmo,Every 3 Months,1
3022,65,Female,Sunglasses,Accessories,4,Pennsylvania,S,Blue,Summer,4,No,Debit Card,2-Day Shipping,No,No,47,Cash,Quarterly,2
3023,58,Female,Sandals,Footwear,4,Georgia,M,Lavender,Fall,4,No,Debit Card,Free Shipping,No,No,23,PayPal,Weekly,2
3024,50,Female,Backpack,Accessories,2,Indiana,M,Brown,Summer,2,No,PayPal,Express,No,No,4,PayPal,Quarterly,1
3025,67,Female,Blouse,Clothing,4,Idaho,S,White,Spring,4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Every 3 Months,2
3026,40,Female,Shoes,Footwear,3,Montana,XL,Green,Summer,3,No,Debit Card,Store Pickup,No,No,7,PayPal,Monthly,0
3027,55,Female,Shirt,Clothing,2,Tennessee,L,Magenta,Fall,2,No,Venmo,Free Shipping,No,No,6,Credit Card,Annually,1
3028,52,Female,Hoodie,Clothing,2,West Virginia,XL,Peach,Winter,2,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Quarterly,1
3029,62,Female,Dress,Clothing,3,California,L,Charcoal,Summer,3,No,PayPal,Free Shipping,No,No,7,PayPal,Every 3 Months,2
3030,64,Female,Dress,Clothing,3,Georgia,M,Gold,Summer,3,No,Bank Transfer,Free Shipping,No,No,1,Debit Card,Quarterly,2
3031,43,Female,Sneakers,Footwear,2,Maryland,XL,Purple,Spring,2,No,PayPal,2-Day Shipping,No,No,23,Credit Card,Weekly,1
3032,61,Female,Blouse,Clothing,4,Idaho,L,Teal,Summer,4,No,PayPal,2-Day Shipping,No,No,30,Credit Card,Monthly,2
3033,26,Female,Backpack,Accessories,3,California,XL,Green,Summer,3,No,Debit Card,Next Day Air,No,No,24,Credit Card,Quarterly,0
3034,22,Female,Sweater,Clothing,2,Alabama,L,Orange,Spring,2,No,PayPal,Store Pickup,No,No,9,PayPal,Weekly,1
3035,51,Female,Boots,Footwear,3,Utah,L,Peach,Spring,3,No,PayPal,2-Day Shipping,No,No,25,Credit Card,Quarterly,2
3036,69,Female,Handbag,Accessories,4,Kentucky,M,Gold,Spring,4,No,Bank Transfer,Free Shipping,No,No,18,Cash,Bi-Weekly,2
3037,50,Female,Hoodie,Clothing,4,Vermont,S,Violet,Spring,4,No,PayPal,Next Day Air,No,No,7,Venmo,Fortnightly,2
3038,51,Female,Belt,Accessories,4,Iowa,L,Charcoal,Summer,4,No,Debit Card,Next Day Air,No,No,2,Cash,Annually,2
3039,56,Female,Jewelry,Accessories,4,Georgia,M,Brown,Summer,4,No,Bank Transfer,Free Shipping,No,No,36,Debit Card,Annually,2
3040,59,Female,Blouse,Clothing,3,Alabama,L,Blue,Spring,3,No,Bank Transfer,Next Day Air,No,No,31,PayPal,Bi-Weekly,2
3041,18,Female,Handbag,Accessories,4,Nebraska,M,Gold,Fall,4,No,PayPal,Express,No,No,10,Cash,Fortnightly,0
3042,48,Female,Handbag,Accessories,4,Rhode Island,M,Orange,Winter,4,No,Credit Card,Express,No,No,27,PayPal,Monthly,2
3043,53,Female,Coat,Outerwear,2,South Dakota,L,Turquoise,Winter,2,No,Credit Card,Next Day Air,No,No,14,PayPal,Every 3 Months,1
3044,45,Female,Belt,Accessories,2,Illinois,S,Peach,Fall,2,No,Debit Card,Store Pickup,No,No,17,Credit Card,Monthly,1
3045,21,Female,Boots,Footwear,2,North Carolina,M,Magenta,Winter,2,No,PayPal,Free Shipping,No,No,10,Bank Transfer,Quarterly,1
3046,42,Female,Socks,Clothing,4,Florida,L,Black,Winter,4,No,Debit Card,2-Day Shipping,No,No,4,PayPal,Bi-Weekly,0
3047,60,Female,Shoes,Footwear,3,Pennsylvania,M,White,Spring,3,No,Bank Transfer,Store Pickup,No,No,25,Cash,Every 3 Months,2
3048,21,Female,Sneakers,Footwear,4,Vermont,M,Violet,Fall,4,No,Cash,2-Day Shipping,No,No,3,PayPal,Bi-Weekly,0
3049,69,Female,Jewelry,Accessories,3,Colorado,M,Olive,Summer,3,No,PayPal,Standard,No,No,47,Venmo,Fortnightly,2
3050,40,Female,Handbag,Accessories,3,Utah,L,Red,Summer,3,No,Debit Card,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly,2
3051,31,Female,Coat,Outerwear,3,Kentucky,S,Green,Spring,3,No,Cash,Standard,No,No,28,Venmo,Every 3 Months,0
3052,44,Female,Sunglasses,Accessories,4,Wyoming,L,Gold,Summer,4,No,Venmo,Express,No,No,49,Debit Card,Every 3 Months,2
3053,48,Female,Shoes,Footwear,4,Maine,XL,Olive,Spring,4,No,Credit Card,Store Pickup,No,No,7,Bank Transfer,Fortnightly,2
3054,32,Female,Shoes,Footwear,3,Maine,L,Brown,Winter,3,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Monthly,0
3055,42,Female,Boots,Footwear,4,New Hampshire,S,Magenta,Summer,4,No,Cash,2-Day Shipping,No,No,34,Venmo,Monthly,2
3056,27,Female,Sandals,Footwear,5,Kansas,M,Violet,Fall,5,No,Bank Transfer,Standard,No,No,5,Debit Card,Bi-Weekly,0
3057,69,Female,Gloves,Accessories,3,New Jersey,M,Beige,Spring,3,No,Credit Card,Standard,No,No,15,Cash,Bi-Weekly,2
3058,67,Female,Backpack,Accessories,3,North Carolina,M,Blue,Spring,3,No,PayPal,Next Day Air,No,No,26,Bank Transfer,Weekly,2
3059,41,Female,Handbag,Accessories,3,West Virginia,S,Orange,Winter,3,No,Venmo,Store Pickup,No,No,3,Bank Transfer,Fortnightly,0
3060,46,Female,Sweater,Clothing,3,Kentucky,L,Maroon,Spring,3,No,PayPal,Express,No,No,42,Credit Card,Quarterly,2
3061,47,Female,Coat,Outerwear,4,California,S,Charcoal,Summer,4,No,Credit Card,Store Pickup,No,No,1,Venmo,Monthly,0
3062,33,Female,T-shirt,Clothing,4,South Dakota,L,Olive,Fall,4,No,Debit Card,Express,No,No,20,PayPal,Every 3 Months,0
3063,51,Female,Backpack,Accessories,3,California,L,Green,Fall,3,No,Bank Transfer,Standard,No,No,39,PayPal,Monthly,2
3064,26,Female,Sunglasses,Accessories,3,Connecticut,L,Brown,Winter,3,No,Debit Card,Store Pickup,No,No,24,Credit Card,Fortnightly,0
3065,22,Female,Belt,Accessories,3,Idaho,S,Cyan,Winter,3,No,Debit Card,Express,No,No,49,Bank Transfer,Quarterly,0
3066,49,Female,Jacket,Outerwear,2,North Dakota,M,Beige,Fall,2,No,Debit Card,Store Pickup,No,No,7,Venmo,Bi-Weekly,1
3067,58,Female,Skirt,Clothing,4,Michigan,L,Teal,Summer,4,No,Cash,Free Shipping,No,No,13,Venmo,Every 3 Months,2
3068,70,Female,Belt,Accessories,3,Missouri,S,Gray,Spring,3,No,Bank Transfer,Free Shipping,No,No,2,Cash,Weekly,2
3069,32,Female,Boots,Footwear,4,California,M,Indigo,Winter,4,No,Bank Transfer,Express,No,No,4,Debit Card,Weekly,0
3070,62,Female,Jeans,Clothing,4,Delaware,L,Magenta,Spring,4,No,Venmo,Express,No,No,17,Debit Card,Quarterly,2
3071,52,Female,Shoes,Footwear,2,Alabama,XL,Red,Fall,2,No,Debit Card,Free Shipping,No,No,43,PayPal,Bi-Weekly,1
3072,23,Female,Sweater,Clothing,3,New Hampshire,L,Turquoise,Spring,3,No,Debit Card,Next Day Air,No,No,6,PayPal,Monthly,0
3073,26,Female,Jewelry,Accessories,3,New York,L,Peach,Spring,3,No,Venmo,Standard,No,No,46,PayPal,Quarterly,0
3074,58,Female,Shirt,Clothing,3,Oregon,L,White,Winter,3,No,PayPal,Free Shipping,No,No,7,Debit Card,Bi-Weekly,2
3075,26,Female,Boots,Footwear,4,Massachusetts,L,Maroon,Winter,4,No,Bank Transfer,Next Day Air,No,No,34,Debit Card,Fortnightly,0
3076,54,Female,Shorts,Clothing,3,Utah,XL,Beige,Winter,3,No,Credit Card,Standard,No,No,21,PayPal,Every 3 Months,2
3077,66,Female,Handbag,Accessories,3,New Hampshire,M,Blue,Summer,3,No,Credit Card,Express,No,No,13,Venmo,Bi-Weekly,2
3078,60,Female,Sweater,Clothing,3,Illinois,S,Red,Spring,3,No,Venmo,Store Pickup,No,No,33,Debit Card,Bi-Weekly,2
3079,32,Female,Belt,Accessories,2,Alaska,M,Blue,Spring,2,No,Bank Transfer,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,1
3080,48,Female,Belt,Accessories,4,Wyoming,M,Maroon,Fall,4,No,Credit Card,Store Pickup,No,No,4,Bank Transfer,Annually,0
3081,69,Female,Hoodie,Clothing,4,Colorado,L,Yellow,Spring,4,No,PayPal,Next Day Air,No,No,5,Cash,Bi-Weekly,2
3082,64,Female,Sneakers,Footwear,4,Vermont,L,Pink,Winter,4,No,Debit Card,Next Day Air,No,No,11,Credit Card,Weekly,2
3083,56,Female,T-shirt,Clothing,4,Utah,M,Maroon,Spring,4,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Annually,2
3084,22,Female,Pants,Clothing,3,Illinois,S,Purple,Summer,3,No,Venmo,Store Pickup,No,No,28,PayPal,Quarterly,0
3085,46,Female,Scarf,Accessories,3,Idaho,S,Indigo,Spring,3,No,Bank Transfer,Store Pickup,No,No,43,PayPal,Monthly,2
3086,24,Female,Sweater,Clothing,2,Nevada,L,Gray,Winter,2,No,Credit Card,Store Pickup,No,No,10,Venmo,Every 3 Months,1
3087,47,Female,Handbag,Accessories,3,Utah,M,Lavender,Summer,3,No,Debit Card,Next Day Air,No,No,26,Venmo,Every 3 Months,2
3088,62,Female,Shirt,Clothing,3,North Carolina,M,Charcoal,Spring,3,No,Cash,Free Shipping,No,No,29,Bank Transfer,Monthly,2
3089,34,Female,Dress,Clothing,3,Arkansas,M,Teal,Spring,3,No,PayPal,Store Pickup,No,No,35,Bank Transfer,Quarterly,0
3090,50,Female,Sandals,Footwear,4,North Carolina,L,Blue,Fall,4,No,Debit Card,Free Shipping,No,No,23,Cash,Bi-Weekly,2
3091,29,Female,Shirt,Clothing,4,Texas,M,Peach,Summer,4,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Quarterly,0
3092,68,Female,Dress,Clothing,3,Nevada,L,Orange,Winter,3,No,Bank Transfer,2-Day Shipping,No,No,46,Credit Card,Annually,2
3093,52,Female,Sunglasses,Accessories,3,Utah,L,Silver,Fall,3,No,Cash,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,2
3094,29,Female,Socks,Clothing,4,Pennsylvania,L,Red,Summer,4,No,Bank Transfer,Store Pickup,No,No,17,Cash,Every 3 Months,0
3095,22,Female,Sandals,Footwear,2,Georgia,M,Gray,Summer,2,No,Bank Transfer,Store Pickup,No,No,9,Cash,Weekly,1
3096,62,Female,Hat,Accessories,3,Minnesota,S,Beige,Fall,3,No,Cash,Standard,No,No,13,Venmo,Fortnightly,2
3097,69,Female,Shirt,Clothing,3,Kansas,L,White,Winter,3,No,PayPal,Next Day Air,No,No,20,Bank Transfer,Monthly,2
3098,48,Female,Shoes,Footwear,3,Delaware,M,Silver,Fall,3,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Quarterly,2
3099,66,Female,Pants,Clothing,3,New Mexico,L,Cyan,Summer,3,No,Bank Transfer,Next Day Air,No,No,50,Bank Transfer,Quarterly,2
3100,42,Female,Shirt,Clothing,2,Michigan,S,Maroon,Fall,2,No,Venmo,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly,1
3101,50,Female,Hat,Accessories,3,Vermont,L,Purple,Winter,3,No,Venmo,Express,No,No,3,Bank Transfer,Weekly,2
3102,32,Female,Jewelry,Accessories,2,Idaho,S,Brown,Summer,2,No,PayPal,Express,No,No,9,PayPal,Fortnightly,1
3103,51,Female,Jacket,Outerwear,4,South Dakota,M,Green,Summer,4,No,Bank Transfer,Standard,No,No,29,Cash,Bi-Weekly,2
3104,27,Female,Shirt,Clothing,3,Illinois,S,Peach,Winter,3,No,PayPal,2-Day Shipping,No,No,42,Bank Transfer,Weekly,0
3105,43,Female,Pants,Clothing,5,Georgia,S,Turquoise,Summer,5,No,PayPal,2-Day Shipping,No,No,41,Debit Card,Fortnightly,2
3106,48,Female,Skirt,Clothing,2,Oregon,M,Olive,Fall,2,No,Debit Card,Express,No,No,17,Debit Card,Monthly,1
3107,62,Female,Sandals,Footwear,4,Alabama,M,Yellow,Winter,4,No,Venmo,Next Day Air,No,No,20,PayPal,Annually,2
3108,65,Female,Blouse,Clothing,4,Hawaii,L,Gray,Winter,4,No,Debit Card,Standard,No,No,18,Credit Card,Bi-Weekly,2
3109,50,Female,Socks,Clothing,3,Oregon,M,Purple,Fall,3,No,Bank Transfer,2-Day Shipping,No,No,7,PayPal,Monthly,2
3110,60,Female,Jacket,Outerwear,4,Illinois,M,Gray,Winter,4,No,Credit Card,Free Shipping,No,No,47,Bank Transfer,Fortnightly,2
3111,19,Female,Handbag,Accessories,4,Texas,L,Lavender,Fall,4,No,Bank Transfer,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly,0
3112,21,Female,Belt,Accessories,4,Kansas,XL,Indigo,Spring,4,No,PayPal,Free Shipping,No,No,25,Debit Card,Quarterly,0
3113,19,Female,Blouse,Clothing,3,Texas,S,Green,Fall,3,No,Cash,Express,No,No,26,Venmo,Annually,0
3114,46,Female,Shirt,Clothing,2,Nebraska,L,Green,Summer,2,No,PayPal,Express,No,No,2,Debit Card,Weekly,1
3115,21,Female,Handbag,Accessories,4,Arkansas,M,Olive,Spring,4,No,Venmo,Store Pickup,No,No,45,Venmo,Bi-Weekly,0
3116,26,Female,Scarf,Accessories,4,South Dakota,M,Charcoal,Fall,4,No,PayPal,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly,0
3117,50,Female,Coat,Outerwear,3,Montana,L,Gray,Spring,3,No,Debit Card,Store Pickup,No,No,1,Venmo,Weekly,2
3118,43,Female,Hoodie,Clothing,3,Florida,M,Olive,Fall,3,No,Credit Card,Free Shipping,No,No,4,PayPal,Bi-Weekly,0
3119,61,Female,Shorts,Clothing,4,Virginia,L,Blue,Summer,4,No,Venmo,Standard,No,No,31,Debit Card,Quarterly,2
3120,63,Female,Sandals,Footwear,4,Louisiana,XL,Silver,Winter,4,No,Cash,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,2
3121,46,Female,Shirt,Clothing,4,Louisiana,M,Magenta,Fall,4,No,Venmo,Store Pickup,No,No,32,Debit Card,Fortnightly,2
3122,63,Female,Hoodie,Clothing,2,Louisiana,L,Black,Fall,2,No,Credit Card,Standard,No,No,16,Venmo,Weekly,1
3123,23,Female,Socks,Clothing,3,Georgia,M,Pink,Fall,3,No,Debit Card,Express,No,No,34,Credit Card,Fortnightly,0
3124,57,Female,Handbag,Accessories,3,Iowa,XL,Red,Fall,3,No,PayPal,Next Day Air,No,No,40,Venmo,Bi-Weekly,2
3125,57,Female,Jewelry,Accessories,3,California,M,Peach,Summer,3,No,Venmo,Standard,No,No,4,Cash,Every 3 Months,2
